1,0.002066625628306786,0.001473167643919169,0.001490307977317151
2,0.001781415427533117,0.0009081795279247729,0.001774475546992065
3,0.001290134706452895,0.0008016896947681574,0.001752575267408112
4,0.001178786205802087,0.0005486760585928607,0.001367842818431111
5,0.001108524887542339,0.0004480772797272437,0.001361919391406961
6,0.001041431143265514,0.0004913564565467254,0.001155455025406802
7,0.0009869970658481365,0.0005647837467779482,0.001140365340218796
8,0.000939401760444003,0.0004702351694243134,0.0008398420507142745
9,0.0009034487852036932,0.0003863524850736155,0.00103461994944313
10,0.0008501444392114532,0.0003828421407790472,0.001421561217820475
11,0.0008455626237384539,0.0002691450622896241,0.001135675968200847
12,0.0007876361637662566,0.0004035649690364096,0.0009274274200977395
13,0.0006848885407718174,0.0002317178382696739,0.0003326465980843984
14,0.0005833206224314846,0.0002109476515735764,0.0003792909352337936
15,0.0006849166926065652,0.0001198960297031704,0.0003458376481055047
16,0.000540910841998139,0.0001692818022800679,0.0001713646112950684
17,0.0005355320834665811,0.000143992031964757,0.0003696263751185036
18,0.0003649836659407857,0.000109232451266621,0.001163789738813943
19,0.0004078996124825007,9.47397706687525e-05,0.00073485084909235
20,0.0002128891538847011,0.000126032426930891,0.0005585023660187538
21,0.000234852999479207,0.0001206840987208579,0.0003502270754390579
22,0.0001389118794365718,0.0001283474142995544,0.000199653586602544
23,7.951413748512159e-05,0.000103614839879782,6.198856532476427e-05
24,9.020050389339395e-05,9.887748484374014e-05,6.488084631721236e-05
25,0.0001252889233569032,9.810323031487655e-05,0.0008343893421122673
26,0.0003250922870209738,8.55702329758401e-05,0.0003375994699024076
27,0.0002618935516506316,5.167549000972826e-05,0.0003738140785244681
28,6.122372758637695e-05,0.000174181517180898,0.0009119731134879139
29,0.0002615136970559018,3.522536167750445e-05,0.0007328010178346034
30,3.163440868270584e-05,0.0001168518960275833,0.0002932471527513414
31,0.0001673561484504305,3.486870885069493e-05,9.754471029989276e-05
32,0.0003511551209545605,6.095773468857146e-05,2.865879072057709e-05
33,6.934236123253613e-05,0.0001019721411957164,0.000185131820689044
34,0.0001408364198110767,0.0001023334375844342,0.000352458010311878
35,0.0005088894874383243,5.98161912311923e-05,0.0004293804135034129
36,3.172416482011719e-05,0.0001674037537617323,0.0002627909868538048
37,0.0002951072086360451,0.0001051400118041101,0.0001719934278389878
38,0.0001839579931338964,0.0001351753502697761,0.000893018196863391
39,2.427822265750557e-05,1.842904795864797e-05,0.0003488147749636638
40,0.0001091689115364414,0.0001346798454763132,2.192375060273477e-05
41,0.0001461396984189278,1.299608633004823e-05,0.0002929211453228931
42,2.17873864189766e-05,2.346559867632436e-05,0.0006607362490077051
43,1.482198391651757e-05,1.510411556878921e-05,0.0004745133222743725
44,0.0002052008247495784,7.356790046429751e-05,2.41096825299536e-05
45,1.996125087032397e-05,3.837658481458561e-05,0.0006809882433883452
46,0.0001193608494602305,3.231048757783128e-05,0.0003786808051686208
47,0.0002665586420475829,8.682847371545677e-05,8.021514003969443e-05
48,0.0001388715866763501,4.508564528066472e-05,0.0005542370580648282
49,0.0003626675360688037,0.0001038221744434509,0.0005282377096947677
50,1.633617450962355e-05,0.0001567306359491738,0.0006292304706918017
